year,player,pos,age,team_id,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp
2020,Daryl Macon,SG,24,MIA,4,14,-3.0,.500,.667,.000,0.0,0.0,0.0,9.6,0.0,0.0,40.0,15.7,,0.0,0.0,0.0,-0.162,,-7.0,-4.4,-11.4,0.0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,J.P. Macura,SG,24,CLE,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.023,,-5.1,-1.4,-6.5,0.0
2020,Josh Magette,PG,30,ORL,8,38,5.2,.378,.267,.133,2.7,14.5,8.4,19.5,3.9,2.4,23.9,23.8,,-0.2,0.1,-0.1,-0.124,,-8.1,1.7,-6.4,0.0
2020,Ian Mahinmi,C,33,WAS,38,808,14.2,.545,.124,.538,10.1,19.5,14.7,8.1,1.8,4.7,14.8,15.6,,0.7,0.7,1.4,.081,,-2.6,-0.2,-2.8,-0.2
2020,Thon Maker,C,22,DET,56,710,13.9,.599,.337,.593,7.9,16.8,12.3,7.7,1.5,4.1,16.9,16.0,,0.7,0.7,1.5,.100,,-1.9,0.6,-1.3,0.1
2020,Terance Mann,SG,23,LAC,35,271,7.1,.472,.222,.222,1.6,10.8,6.3,17.9,1.4,1.6,19.1,11.2,,0.0,0.3,0.3,.057,,-4.8,1.2,-3.6,-0.1
2020,Boban Marjanović,C,31,DAL,31,263,22.1,.589,.086,.289,15.0,30.9,23.1,7.0,0.7,1.9,12.7,26.9,,0.5,0.3,0.9,.157,,0.2,-1.9,-1.7,0.0
2020,Lauri Markkanen,PF,22,CHI,46,1395,14.4,.560,.535,.271,4.3,19.9,11.8,7.7,1.3,1.5,11.1,21.2,,1.0,1.4,2.5,.085,,0.2,-0.7,-0.5,0.5
2020,Caleb Martin,SF,24,CHO,12,159,5.8,.441,.375,.175,3.9,12.8,8.2,11.1,0.9,2.3,15.7,14.1,,-0.1,0.1,-0.1,-0.017,,-5.3,-0.2,-5.5,-0.1
2020,Cody Martin,SF,24,CHO,42,710,10.3,.491,.374,.327,4.9,15.6,10.0,13.9,2.2,0.9,14.4,14.1,,0.1,0.6,0.7,.046,,-3.3,0.8,-2.5,-0.1
2020,Jeremiah Martin,PG,23,BRK,2,11,4.8,.250,.000,.000,0.0,9.1,4.7,12.4,4.3,0.0,0.0,15.2,,0.0,0.0,0.0,-0.057,,-9.1,3.2,-5.9,0.0
2020,Kelan Martin,SF,24,MIN,27,461,9.2,.504,.524,.155,2.4,18.2,10.0,6.4,0.7,1.6,8.7,17.5,,0.0,0.3,0.2,.025,,-3.4,-0.9,-4.3,-0.3
2020,Frank Mason,PG,25,MIL,4,18,6.0,.285,.571,.571,5.9,5.1,5.5,32.4,2.5,0.0,10.2,22.4,,0.0,0.0,0.0,-0.019,,-7.5,-1.4,-8.8,0.0
2020,Garrison Mathews,SG,23,WAS,16,202,14.1,.726,.840,.640,3.1,9.5,6.2,6.5,0.7,0.4,9.8,14.6,,0.6,0.0,0.6,.144,,1.0,-1.7,-0.6,0.1
2020,Wesley Matthews,SG,33,MIL,56,1374,8.6,.563,.699,.165,1.2,8.2,4.9,7.6,1.0,0.6,9.4,12.5,,0.9,2.1,3.0,.104,,-2.2,0.6,-1.6,0.1
2020,Patrick McCaw,SF,24,TOR,32,767,7.9,.510,.420,.112,2.7,7.0,4.9,12.0,2.1,0.5,14.8,9.8,,0.3,1.0,1.3,.081,,-3.2,1.7,-1.5,0.1
2020,CJ McCollum,SG,28,POR,57,2051,16.9,.537,.375,.128,1.9,9.6,5.8,18.8,1.0,1.5,8.4,26.6,,2.5,0.5,3.0,.070,,2.3,-1.7,0.7,1.4
2020,T.J. McConnell,PG,27,IND,58,1096,16.2,.540,.039,.106,2.9,12.2,7.6,37.4,1.7,0.9,18.4,17.0,,1.5,1.2,2.8,.121,,0.2,0.0,0.2,0.6
2020,Jalen McDaniels,PF,22,CHO,10,169,11.2,.571,.405,.286,4.3,22.7,13.1,3.6,2.1,1.1,11.3,13.8,,0.1,0.2,0.3,.080,,-3.1,0.7,-2.4,0.0
2020,Doug McDermott,PF,28,IND,60,1205,13.8,.614,.539,.107,2.1,11.6,6.9,8.3,0.3,0.3,7.2,19.6,,1.9,0.8,2.7,.107,,1.2,-1.7,-0.6,0.4
2020,JaVale McGee,C,32,LAL,56,934,20.3,.662,.023,.264,12.3,25.7,19.2,5.1,1.4,7.7,13.1,15.1,,2.1,2.1,4.2,.214,,-0.1,2.2,2.1,1.0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Rodney McGruder,SG,28,LAC,46,719,6.4,.468,.503,.172,3.7,13.7,8.8,5.2,1.4,1.0,11.0,10.5,,-0.1,0.9,0.8,.052,,-4.0,0.8,-3.2,-0.2
2020,Alfonzo McKinnie,SF,27,CLE,37,531,8.2,.479,.388,.191,6.4,14.9,10.7,3.4,1.9,1.0,12.2,15.1,,-0.2,0.3,0.1,.006,,-4.6,-1.0,-5.6,-0.5
2020,Jordan McLaughlin,PG,23,MIN,24,463,16.5,.583,.460,.209,0.9,8.7,4.7,29.9,2.6,0.7,11.1,15.2,,1.0,0.3,1.4,.140,,0.5,0.1,0.6,0.3
2020,Ben McLemore,SG,26,HOU,59,1376,11.8,.626,.832,.132,1.4,8.7,5.1,5.1,1.2,0.7,8.6,15.7,,2.0,0.9,3.0,.103,,0.2,-0.7,-0.5,0.5
2020,Jordan McRae,SG,28,TOT,33,686,15.3,.525,.341,.269,2.8,14.9,8.6,18.4,1.4,2.0,9.5,24.1,,0.5,0.3,0.8,.057,,0.9,-1.3,-0.3,0.3
2020,Jordan McRae,SG,28,WAS,29,654,15.2,.523,.334,.262,2.7,15.0,8.6,18.5,1.4,2.0,9.7,24.8,,0.5,0.2,0.7,.050,,0.9,-1.4,-0.4,0.3
2020,Jordan McRae,SG,28,DEN,4,32,16.8,.580,.667,.667,3.5,13.9,8.7,15.6,3.1,2.8,0.0,10.5,,0.1,0.0,0.1,.209,,1.2,1.2,2.4,0.0
2020,Nicolò Melli,C,29,NOP,47,774,13.1,.617,.636,.172,4.3,15.0,9.7,9.4,1.5,1.8,12.9,15.6,,1.0,0.7,1.7,.103,,-0.4,0.1,-0.3,0.3
2020,De'Anthony Melton,PG,21,MEM,47,894,15.0,.532,.307,.323,3.9,16.3,10.2,21.3,3.1,1.4,16.6,19.9,,0.4,1.2,1.6,.085,,-1.6,1.7,0.1,0.5
2020,Chimezie Metu,PF,22,SAS,16,73,25.5,.597,.029,.229,14.7,23.5,19.1,13.9,0.7,4.8,11.5,25.8,,0.2,0.1,0.2,.162,,3.8,-0.8,3.0,0.1
2020,Khris Middleton,SF,28,MIL,51,1525,22.3,.630,.366,.237,2.7,17.0,10.3,21.5,1.5,0.4,10.8,25.9,,4.4,2.9,7.4,.232,,3.9,1.0,4.9,2.7
2020,Eric Mika,PF,25,SAC,1,19,14.0,.773,.000,.667,11.5,30.5,20.8,0.0,0.0,0.0,0.0,8.9,,0.1,0.0,0.1,.224,,-2.3,-0.9,-3.1,0.0
2020,C.J. Miles,SG,32,WAS,10,161,11.1,.472,.593,.339,2.6,5.6,4.0,9.8,2.9,2.2,5.6,18.5,,0.0,0.1,0.1,.033,,-1.8,-0.1,-1.9,0.0
2020,Malcolm Miller,SF,26,TOR,24,124,5.1,.449,.783,.261,0.9,10.8,5.9,8.3,1.5,1.6,10.5,9.9,,-0.1,0.2,0.1,.047,,-4.0,1.5,-2.5,0.0
2020,Patty Mills,PG,31,SAS,58,1330,14.2,.580,.677,.177,1.4,6.1,3.8,11.5,1.7,0.3,7.6,20.4,,1.8,0.4,2.2,.080,,1.0,-1.3,-0.3,0.6
2020,Paul Millsap,PF,34,DEN,39,948,17.7,.596,.286,.336,8.8,17.9,13.3,9.3,1.8,2.6,11.7,20.0,,1.8,1.2,3.1,.156,,0.7,0.2,0.9,0.7
2020,Shake Milton,SG,23,PHI,27,459,13.3,.612,.516,.229,1.9,11.9,6.9,15.9,1.2,0.9,14.3,18.5,,0.6,0.5,1.1,.115,,-0.7,-0.3,-1.0,0.1
2020,Donovan Mitchell,SG,23,UTA,58,1996,19.6,.563,.340,.237,2.3,11.1,6.9,21.6,1.5,0.5,10.9,31.3,,3.1,2.0,5.1,.122,,2.7,-0.4,2.3,2.2
2020,Naz Mitrou-Long,SG,26,IND,3,43,10.1,.438,.688,.000,0.0,15.3,7.7,22.2,1.1,2.0,11.1,18.4,,0.0,0.0,0.0,.016,,-1.9,2.4,0.5,0.0
2020,Adam Mokoka,SG,21,CHI,10,93,10.1,.565,.522,.174,7.9,3.7,5.9,6.1,1.6,0.0,3.9,11.8,,0.2,0.0,0.2,.104,,-1.3,-1.2,-2.6,0.0
2020,Malik Monk,SG,21,CHO,55,1169,12.6,.530,.418,.205,2.4,12.5,7.3,16.6,1.1,1.2,12.6,22.8,,0.1,0.6,0.7,.028,,-1.1,-1.4,-2.4,-0.1
2020,Matt Mooney,SG,22,CLE,2,5,21.6,.500,.500,.000,0.0,22.4,11.1,31.6,0.0,17.1,0.0,17.1,,0.0,0.0,0.0,.184,,3.7,10.0,13.7,0.0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,E'Twaun Moore,SG,30,NOP,46,884,11.8,.515,.393,.106,3.4,10.2,6.8,11.2,1.4,0.8,7.7,20.4,,0.4,0.5,0.9,.047,,-1.5,-1.1,-2.6,-0.1
2020,Ja Morant,PG,20,MEM,54,1619,18.1,.567,.170,.332,2.4,9.5,6.0,35.2,1.4,0.7,17.1,26.1,,2.1,0.9,3.0,.089,,1.6,-1.4,0.2,0.9
2020,Juwan Morgan,PF,22,UTA,16,74,8.8,.559,.294,.000,7.7,19.8,14.0,3.8,0.0,1.1,15.0,11.8,,0.0,0.1,0.1,.066,,-2.9,-0.4,-3.3,0.0
2020,Marcus Morris,SF-PF,30,TOT,50,1597,15.5,.572,.421,.287,3.3,14.3,8.7,7.0,1.2,1.4,9.7,23.5,,2.0,1.0,3.0,.091,,1.1,-0.9,0.2,0.9
2020,Marcus Morris,SF,30,NYK,43,1387,16.6,.582,.415,.311,3.6,14.7,8.9,6.9,1.2,1.2,9.2,24.3,,2.2,0.8,2.9,.102,,1.8,-1.1,0.7,0.9
2020,Marcus Morris,PF,30,LAC,7,210,8.1,.483,.474,.079,2.0,12.0,7.1,7.9,1.3,2.9,14.2,18.1,,-0.2,0.3,0.1,.015,,-3.5,0.4,-3.2,-0.1
2020,Markieff Morris,PF,30,TOT,47,1038,12.7,.569,.490,.200,3.2,16.8,9.9,10.8,1.2,1.0,13.8,21.5,,0.4,0.7,1.2,.054,,-1.0,-1.1,-2.1,0.0
2020,Markieff Morris,PF,30,DET,44,988,12.8,.573,.486,.203,2.7,17.3,9.9,10.9,1.3,0.9,14.2,21.7,,0.4,0.7,1.1,.052,,-1.0,-1.1,-2.1,0.0
2020,Markieff Morris,PF,30,LAL,3,50,10.6,.475,.588,.118,13.4,6.4,9.8,7.8,0.0,1.8,5.3,15.9,,0.1,0.0,0.1,.100,,-0.8,-1.4,-2.2,0.0
2020,Monte Morris,PG,24,DEN,59,1262,15.4,.540,.291,.125,1.8,7.6,4.7,24.1,1.9,0.9,7.8,17.3,,2.2,1.1,3.3,.125,,0.4,0.1,0.5,0.8
2020,Johnathan Motley,PF,24,LAC,13,41,28.4,.774,.067,.467,7.7,17.2,12.5,32.7,3.4,0.0,21.7,23.3,,0.2,0.1,0.3,.298,,4.7,3.2,7.8,0.1
2020,Emmanuel Mudiay,PG,23,UTA,47,748,13.8,.550,.261,.240,2.6,13.5,8.3,21.8,1.2,1.1,16.8,22.3,,0.4,0.8,1.2,.074,,-1.1,0.1,-1.0,0.2
2020,Mychal Mulder,SG,25,GSW,2,56,4.9,.434,.722,.056,3.7,16.0,9.6,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,0.0,-0.020,,-5.3,-2.9,-8.2,-0.1
2020,Dejounte Murray,PG,23,SAS,54,1337,17.1,.542,.164,.187,5.0,19.9,12.4,23.5,3.2,1.0,16.5,20.2,,0.9,1.6,2.5,.090,,-0.5,1.5,1.1,1.0
2020,Jamal Murray,PG,22,DEN,49,1587,17.8,.558,.344,.216,2.4,10.9,6.7,22.8,1.9,0.9,11.8,25.4,,2.2,1.5,3.7,.113,,1.8,-0.4,1.4,1.4
2020,Džanan Musa,SF,20,BRK,35,404,8.4,.467,.468,.317,5.0,12.9,9.0,10.9,1.5,0.2,15.5,19.4,,-0.4,0.4,0.0,.005,,-4.0,-0.7,-4.7,-0.3
2020,Mike Muscala,C,28,OKC,39,481,12.6,.564,.753,.139,3.1,17.6,10.6,9.8,0.7,1.9,7.2,16.6,,0.6,0.5,1.1,.106,,0.3,-0.2,0.2,0.3
2020,Sviatoslav Mykhailiuk,SF,22,DET,51,1128,11.3,.595,.702,.162,1.5,7.1,4.3,11.0,1.5,0.3,12.3,16.6,,1.1,0.5,1.6,.067,,-0.5,-1.2,-1.7,0.1
2020,Abdel Nader,SF,26,OKC,44,684,10.9,.587,.485,.288,2.0,9.8,6.1,6.3,1.3,1.7,13.2,16.6,,0.4,0.6,1.0,.069,,-1.4,0.1,-1.2,0.1
2020,Larry Nance,C,27,CLE,51,1287,17.0,.604,.371,.165,8.0,24.1,16.0,11.6,1.7,1.4,11.6,15.1,,2.3,1.0,3.3,.123,,1.2,0.2,1.4,1.1
2020,Shabazz Napier,PG,28,TOT,45,1054,14.3,.544,.543,.306,2.2,10.9,6.4,30.2,2.4,0.6,18.7,19.6,,0.8,0.7,1.6,.071,,-0.4,-0.3,-0.7,0.3
2020,Shabazz Napier,PG,28,MIN,36,856,14.0,.539,.562,.311,2.0,11.8,6.8,31.5,2.2,0.7,19.1,19.1,,0.7,0.6,1.3,.071,,-0.5,-0.3,-0.8,0.3
2020,Shabazz Napier,PG,28,WAS,9,198,15.5,.560,.474,.289,3.2,6.8,4.9,24.6,3.3,0.4,17.4,21.7,,0.2,0.1,0.3,.070,,0.2,-0.4,-0.2,0.1
2020,Raul Neto,PG,27,PHI,46,515,10.5,.531,.411,.139,2.4,8.3,5.3,18.6,2.0,0.8,17.7,17.1,,0.0,0.6,0.6,.059,,-2.4,0.2,-2.2,0.0
2020,Malik Newman,SG,22,CLE,1,4,-11.2,.347,.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,25.8,41.4,,0.0,0.0,0.0,-0.502,,-14.6,-11.5,-26.1,0.0
2020,Georges Niang,PF,26,UTA,53,714,12.4,.616,.692,.093,1.8,13.8,8.0,7.0,0.8,0.6,9.2,16.6,,1.0,0.6,1.6,.108,,0.8,-0.2,0.6,0.5
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Nerlens Noel,C,25,OKC,51,942,22.3,.717,.013,.397,9.6,19.7,14.8,8.4,2.7,6.7,14.7,15.3,,2.7,1.9,4.6,.234,,0.9,3.5,4.4,1.5
2020,Zach Norvell,SG,22,TOT,5,41,2.6,.402,.667,.083,0.0,16.3,7.9,10.3,2.3,0.0,19.4,16.0,,-0.1,0.0,-0.1,-0.083,,-7.1,-1.2,-8.3,-0.1
2020,Zach Norvell,SG,22,LAL,2,5,-5.6,.000,.000,.000,0.0,21.4,10.9,0.0,0.0,0.0,0.0,8.4,,0.0,0.0,0.0,-0.150,,-10.2,-2.5,-12.7,0.0
2020,Zach Norvell,SG,22,GSW,3,36,3.7,.437,.727,.091,0.0,15.6,7.5,11.7,2.7,0.0,20.8,17.1,,-0.1,0.0,-0.1,-0.073,,-6.7,-1.0,-7.7,-0.1
2020,Jaylen Nowell,SG,20,MIN,11,122,8.9,.457,.511,.267,2.5,6.3,4.3,16.5,0.0,0.7,5.6,18.0,,0.0,0.0,0.0,.016,,-3.1,-2.0,-5.1,-0.1
2020,Frank Ntilikina,PG,21,NYK,51,1058,9.3,.486,.406,.163,2.0,9.5,5.6,20.2,2.2,1.4,17.4,15.0,,-0.1,0.7,0.6,.028,,-3.9,0.5,-3.4,-0.4
2020,Kendrick Nunn,SG,24,MIA,57,1712,13.8,.545,.416,.116,1.2,8.4,4.9,19.3,1.4,0.6,10.1,23.6,,1.1,1.3,2.4,.068,,-0.6,-1.3,-1.9,0.1
2020,David Nwaba,SF,27,BRK,20,268,14.1,.627,.394,.380,3.2,13.8,8.6,4.3,1.9,3.7,8.8,14.2,,0.4,0.4,0.8,.142,,-1.0,2.1,1.1,0.2
2020,Royce O'Neale,PF,26,UTA,59,1711,9.3,.594,.633,.157,1.5,17.5,9.8,11.4,1.3,1.2,13.6,9.0,,1.7,2.1,3.7,.105,,-1.3,2.2,0.9,1.3
2020,Kyle O'Quinn,C,29,PHI,24,248,18.1,.548,.310,.211,13.3,27.8,20.6,19.6,0.8,7.5,18.8,16.7,,0.3,0.5,0.8,.156,,-0.8,2.3,1.5,0.2
2020,Semi Ojeleye,PF,25,BOS,56,798,7.1,.553,.623,.208,2.7,11.3,7.1,4.6,1.1,0.5,7.2,8.2,,0.7,0.8,1.5,.089,,-2.4,0.7,-1.7,0.1
2020,Jahlil Okafor,C,24,NOP,28,424,17.9,.631,.014,.403,11.4,18.2,14.8,12.7,0.8,3.7,17.5,19.9,,0.8,0.4,1.1,.129,,-0.6,0.5,-0.1,0.2
2020,Elie Okobo,PG,22,PHO,51,679,10.8,.518,.383,.383,2.4,11.7,7.0,21.7,1.5,0.5,15.3,15.1,,0.4,0.5,0.9,.064,,-1.8,-0.1,-1.9,0.0
2020,Josh Okogie,SG,21,MIN,56,1381,11.7,.548,.393,.495,5.5,13.1,9.2,8.9,2.1,1.4,15.1,15.6,,0.8,1.1,1.9,.066,,-2.5,0.1,-2.4,-0.1
2020,KZ Okpala,SF,20,MIA,5,26,13.7,.595,.200,.400,4.5,16.6,10.8,5.5,3.8,3.8,14.5,11.6,,0.0,0.0,0.1,.118,,-1.3,3.9,2.7,0.0
2020,Victor Oladipo,SG,27,IND,10,255,9.1,.467,.453,.222,3.0,8.6,5.8,13.4,1.5,0.3,13.5,25.6,,-0.4,0.2,-0.2,-0.032,,-3.5,-2.1,-5.6,-0.2
2020,Kelly Olynyk,C,28,MIA,54,1037,14.4,.630,.587,.257,4.1,21.9,13.4,12.6,1.7,1.7,15.0,16.7,,1.5,1.4,2.9,.133,,-0.1,1.1,1.0,0.8
2020,Miye Oni,SG,22,UTA,3,8,-5.0,,,,0.0,13.1,6.8,0.0,0.0,0.0,100.0,5.5,,0.0,0.0,0.0,-0.145,,-8.0,-2.4,-10.4,0.0
2020,Cedi Osman,SF,24,CLE,60,1723,10.7,.558,.534,.156,1.8,11.7,6.7,11.9,1.4,0.7,12.7,16.3,,1.0,0.5,1.5,.041,,-1.6,-0.9,-2.5,-0.2
2020,Kelly Oubre,SF,24,PHO,56,1933,15.0,.560,.372,.298,3.8,17.2,10.4,6.8,1.7,1.8,8.2,22.4,,1.8,2.0,3.8,.094,,-0.2,-0.3,-0.6,0.7
2020,Tariq Owens,PF,24,PHO,3,15,8.5,.340,.400,.400,14.5,7.6,11.1,0.0,3.2,0.0,0.0,16.7,,0.0,0.0,0.0,.019,,-3.1,-2.7,-5.8,0.0
2020,Jeremy Pargo,PG,33,GSW,3,44,12.7,.557,.318,.045,2.4,5.1,3.7,33.5,1.1,0.0,15.1,25.6,,0.0,0.0,0.0,.013,,-2.8,-3.0,-5.9,0.0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Jabari Parker,PF,24,TOT,33,852,17.0,.561,.291,.185,6.8,18.0,12.3,11.6,2.3,1.5,12.2,24.0,,0.5,0.7,1.2,.068,,0.3,-0.4,-0.1,0.4
2020,Jabari Parker,PF,24,ATL,32,837,17.2,.565,.293,.183,6.9,17.8,12.3,11.5,2.3,1.5,12.4,24.0,,0.6,0.7,1.2,.070,,0.4,-0.3,0.1,0.4
2020,Jabari Parker,PF,24,SAC,1,15,4.1,.291,.167,.333,0.0,30.9,15.0,17.5,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,-0.078,,-7.0,-3.6,-10.6,0.0
2020,Chandler Parsons,SF,31,ATL,5,54,5.6,.389,.778,.000,2.0,12.1,7.0,7.5,3.4,1.5,14.3,16.1,,-0.1,0.0,-0.1,-0.065,,-4.6,-1.3,-5.9,-0.1
2020,Eric Paschall,PF,23,GSW,55,1492,13.9,.565,.197,.321,5.3,13.4,9.2,10.6,1.0,0.8,11.5,21.3,,1.1,0.5,1.7,.054,,-1.3,-2.0,-3.3,-0.5
2020,Anžejs Pasečņiks,C,24,WAS,20,370,12.3,.560,.020,.490,10.5,17.4,13.8,6.3,1.0,2.3,15.1,16.3,,0.3,0.1,0.5,.059,,-3.2,-1.7,-4.9,-0.3
2020,Patrick Patterson,PF,30,LAC,48,589,11.7,.571,.753,.187,5.2,15.2,10.3,7.1,0.5,0.4,7.5,15.0,,0.9,0.6,1.5,.119,,0.8,-0.5,0.3,0.3
2020,Justin Patton,C,22,OKC,5,24,4.7,.450,.400,.000,4.8,17.8,11.5,12.5,0.0,0.0,16.7,22.0,,0.0,0.0,0.0,-0.066,,-6.8,-3.3,-10.1,-0.1
2020,Chris Paul,PG,34,OKC,59,1871,21.6,.605,.350,.314,1.2,15.7,8.7,33.0,2.3,0.4,12.6,23.1,,5.2,2.3,7.5,.193,,3.0,1.2,4.3,3.0
2020,Elfrid Payton,PG,25,NYK,39,1084,15.4,.457,.167,.172,4.3,13.5,8.7,38.3,2.8,1.4,16.6,19.3,,0.2,1.0,1.3,.056,,-0.7,0.5,-0.2,0.5
2020,Gary Payton,PG,27,WAS,25,408,11.7,.480,.382,.073,6.4,13.3,9.7,14.4,3.7,1.5,14.3,13.5,,0.1,0.4,0.4,.053,,-2.8,1.6,-1.2,0.1
2020,Norvel Pelle,C,26,PHI,17,170,12.2,.549,.000,.364,9.7,27.6,18.7,5.6,0.3,12.4,25.4,13.0,,-0.1,0.4,0.3,.096,,-6.8,3.5,-3.3,-0.1
2020,Theo Pinson,SG,24,BRK,30,350,5.5,.377,.513,.105,3.0,11.7,7.5,22.6,2.2,0.5,16.8,22.9,,-1.0,0.4,-0.5,-0.072,,-6.7,-0.4,-7.1,-0.4
2020,Mason Plumlee,C,29,DEN,47,815,19.0,.617,.018,.561,11.1,24.1,17.6,20.0,1.5,3.1,19.7,18.4,,1.5,1.2,2.7,.160,,0.3,1.9,2.1,0.9
2020,Vincent Poirier,C,26,BOS,21,114,12.8,.540,.061,.212,9.5,22.4,16.0,8.6,0.8,4.9,14.3,15.8,,0.1,0.2,0.3,.125,,-4.4,0.6,-3.8,-0.1
2020,Jakob Pöltl,C,24,SAS,58,965,19.6,.611,.000,.339,11.5,22.9,17.2,14.5,1.5,7.7,15.2,13.3,,2.0,1.3,3.3,.166,,0.8,2.3,3.1,1.2
2020,Shamorie Ponds,PG,21,TOR,4,11,33.3,.765,.400,.400,0.0,9.4,4.8,32.0,0.0,8.8,0.0,22.8,,0.1,0.0,0.1,.454,,8.5,5.2,13.7,0.0
2020,Jordan Poole,SG,20,GSW,52,1161,6.4,.436,.529,.220,0.6,9.8,5.0,14.7,1.3,0.7,11.0,21.0,,-1.8,0.4,-1.4,-0.058,,-5.0,-2.2,-7.2,-1.5
2020,Kevin Porter,SF,19,CLE,48,1111,10.9,.538,.367,.232,2.2,13.5,7.8,13.9,2.0,1.0,16.9,20.7,,-0.3,0.6,0.3,.012,,-3.1,-0.6,-3.7,-0.5
2020,Michael Porter,PF,21,DEN,43,605,19.7,.608,.362,.150,8.8,25.5,17.1,8.0,1.4,2.9,10.6,22.2,,1.1,0.9,2.0,.157,,2.1,-0.4,1.6,0.5
2020,Otto Porter,SF,26,CHI,9,226,13.5,.544,.476,.238,3.7,11.7,7.6,9.4,1.9,1.2,7.0,18.8,,0.2,0.2,0.5,.096,,-0.4,-0.1,-0.5,0.1
2020,Bobby Portis,C,24,NYK,60,1255,14.1,.524,.332,.159,6.3,20.3,13.1,11.2,1.1,1.0,10.7,21.1,,0.7,0.8,1.5,.058,,-0.2,-1.2,-1.4,0.2
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Kristaps Porziņģis,PF,24,DAL,46,1410,19.2,.544,.449,.293,5.7,25.7,15.9,8.0,1.1,5.3,8.6,26.4,,1.6,2.1,3.8,.128,,1.3,0.1,1.4,1.2
2020,Dwight Powell,C,28,DAL,40,1061,16.1,.677,.170,.485,7.5,14.7,11.2,7.7,1.6,1.8,11.5,12.7,,2.7,1.0,3.7,.166,,0.5,0.9,1.4,0.9
2020,Norman Powell,SG,26,TOR,39,1108,16.5,.619,.460,.236,2.1,11.7,7.0,9.4,2.1,1.2,10.6,21.0,,1.7,1.7,3.4,.147,,1.1,1.0,2.0,1.1
2020,Julius Randle,PF,25,NYK,58,1893,17.2,.531,.239,.345,7.3,24.7,15.7,16.5,1.2,1.0,14.3,27.5,,0.6,1.6,2.2,.056,,0.6,-0.9,-0.3,0.8
2020,Josh Reaves,SG,22,DAL,2,1,-40.1,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,,0.0,0.0,0.0,-1.037,,-24.2,-15.1,-39.3,0.0
2020,Cam Reddish,SF,20,ATL,54,1435,8.4,.484,.453,.236,2.5,12.6,7.5,8.1,1.8,1.5,13.2,18.6,,-1.3,0.7,-0.5,-0.017,,-3.5,-0.9,-4.4,-0.9
2020,J.J. Redick,SG,35,NOP,54,1425,15.2,.639,.618,.292,0.7,9.7,5.2,10.8,0.6,0.5,9.4,20.0,,3.2,0.5,3.7,.124,,2.1,-1.7,0.4,0.9
2020,Naz Reid,C,20,MIN,24,339,15.0,.520,.453,.192,5.7,18.0,11.6,9.6,1.5,3.9,7.0,24.4,,0.2,0.3,0.5,.075,,-1.8,-0.7,-2.4,0.0
2020,Josh Richardson,SG,26,PHI,46,1434,12.1,.524,.375,.221,2.8,9.4,6.1,15.1,1.5,1.9,12.9,21.3,,0.2,1.7,1.9,.063,,-1.6,-0.2,-1.8,0.1
2020,Austin Rivers,SG,27,HOU,55,1293,10.7,.543,.541,.202,1.8,8.9,5.3,9.2,1.4,0.6,6.8,15.1,,1.3,0.9,2.2,.083,,-1.8,-0.3,-2.0,0.0
2020,Duncan Robinson,SF,25,MIA,60,1766,12.5,.667,.877,.090,0.6,11.1,6.1,7.0,0.9,0.7,8.0,15.6,,2.9,1.2,4.2,.113,,1.0,-1.0,0.0,0.9
